image_name,x1,x2,y1,y2
JPEG_20160706_121146_1000145715002.png,212,442,185,262
JPEG_20161119_174038_1000690577600.png,97,439,90,381
147444927651111470309333776-Roadster-Men-Casual-Shoes-3041470309333487-1.png,81,581,17,446
147772332675720161028_161611.png,30,603,175,377
1473315333651DeeplearnS11638.png,64,583,186,325
JPEG_20161129_143914_1000304878557.png,37,546,27,447
JPEG_20161028_100621_1000815239330.png,91,557,96,430
1475060075141DSC02381.png,51,627,105,260
1473317734429DeeplearnS142.png,135,546,108,419
JPEG_20160607_153530_1000669241198.png,386,497,93,316
JPEG_20160627_154106_1000265795536.png,411,436,102,116
JPEG_20161129_134328_1000772650224.png,56,586,126,393
JPEG_20161201_123114_1000360160859.png,49,626,154,305
JPEG_20160621_155815_1000614998565.png,192,463,42,416
147771721999620161028_150629.png,87,482,87,442
1480066865683IMG_0157.png,97,448,186,336
147772025319520161028_151915.png,22,615,160,354
147742629330620161025_155320.png,50,590,1,269
JPEG_20160527_155124_1000980290136.png,167,463,1,479
JPEG_20161028_121752_10003102030.png,135,543,173,352
1474638701993DSC06811.png,170,572,43,378
JPEG_20160628_132442_1000306311172.png,125,535,145,366
147742527128620161025_151026.png,36,472,123,354
1480944963239_R2A1990.png,248,406,270,344
JPEG_20160804_161517_100037187045.png,28,599,46,428
JPEG_20160709_131920_1000403949668.png,23,476,16,479
1474711748206DSC07405.png,60,605,125,334
JPEG_20161124_133940_1000370433134.png,224,387,26,429
JPEG_20161123_185817_1000936746234.png,186,484,162,293
JPEG_20160723_192023_100022810186.png,52,639,1,479
JPEG_20161123_161917_1000691245413.png,273,353,78,386
147772062874720161028_154604.png,95,560,102,338
1474634407232DSC05920.png,245,426,89,209
JPEG_20160810_135200_1000252350484.png,214,485,161,418
JPEG_20161130_151625_1000513274539.png,40,472,66,363
1473661629179DeeplearnS11509.png,63,577,196,335
JPEG_20161117_175829_1000670753549.png,207,362,147,241
JPEG_20161123_184340_1000982358317.png,129,231,189,333
147443993217111472450523339-Roadster-Men-Grey-Sneakers-4751472450523145-5.png,76,639,80,427
JPEG_20161025_131729_1000643972377.png,136,485,34,432
JPEG_20161126_164712_1000236939160.png,81,599,156,317
1473750236513IMG_1108.png,102,556,178,335
1472629089402zoom1-Copy.png,44,603,110,394
JPEG_20160704_172116_1000861608634.png,101,554,173,319
JPEG_20161201_160357_1000965016556.png,94,545,45,479
1480965215775IMG_3062.png,211,477,59,440
147772172258320161028_161511.png,2,560,38,340
1480951436923_R2A2137.png,226,433,93,414
JPEG_20161028_142637_1000923172242.png,51,611,103,415
JPEG_20161118_150700_1000506466445.png,179,470,42,416
1473662891981DeeplearnS11359.png,83,566,136,359
JPEG_20161203_132254_1000178670601.png,184,505,27,412
JPEG_20161130_132113_1000907499945.png,123,427,77,444
JPEG_20160706_111526_1000476009087.png,121,535,179,289
JPEG_20160715_140239_1000265718556.png,87,500,162,327
1480970876761IMG_3438.png,200,477,1,451
JPEG_20161209_183557_1000364935730.png,112,594,177,358
JPEG_20160709_133325_1000574614398.png,215,447,189,320
JPEG_20161130_182253_1000427105105.png,1,638,136,305
147324145353520150407070610PR_Utility_Corner.png,18,625,95,395
1480584645523IMG_20161129_210604.png,44,627,55,389
JPEG_20160820_150657_1000701546226.png,173,609,145,339
JPEG_20160704_133610_100024164384.png,119,119,261,261
JPEG_20160820_131434_1000670423083.png,259,471,81,461
JPEG_20161124_164003_1000351544496.png,157,465,80,388
JPEG_20160810_164006_100032155769.png,174,445,32,443
JPEG_20160711_163048_1000163114709.png,235,419,25,413
1474702968408DSC07152.png,112,567,20,479
JPEG_20161202_161734_1000493518513.png,50,514,212,338
1480339688516_R2A4219.png,295,361,39,429
1474700674755DSC06986.png,86,493,43,432
JPEG_20161202_185429_1000409274383.png,191,477,18,462
147753843170620161026_114700.png,64,535,138,327
JPEG_20161130_171321_1000383001035.png,8,639,104,369
1468667661276JPEG_20160712_153232_1000659454586.png,185,535,103,338
147754502791020161026_134821.png,113,530,151,329
JPEG_20161209_140236_1000244431439.png,110,491,9,439
JPEG_20161123_131743_1000303566438.png,212,542,123,351
1475151510767DSC00648.png,38,576,145,349
1473231590181DeeplearnS11478.png,86,512,200,343
JPEG_20160622_152616_1000246548412.png,163,444,127,450
JPEG_20161123_174933_1000591803081.png,239,415,119,362
JPEG_20160627_120032_1000157611172.png,187,490,189,297
JPEG_20161129_140105_1000238002257.png,1,560,106,411
JPEG_20161130_163343_1000584596767.png,108,569,158,342
JPEG_20161120_122526_1000504155878.png,8,469,172,312
147333272630551848fam_XXX_v1.png,156,219,315,349
1480598143958_R2A5475.png,316,549,31,461
147445006893011473243520067-Roadster-Men-Grey-Solid-Regular-Sneakers-4861473243519759-1.png,78,599,44,455
JPEG_20161117_154402_1000938208918.png,1,639,1,479
JPEG_20160706_134313_1000410138823.png,242,518,215,276
JPEG_20160709_165812_1000564427158.png,211,512,77,326
JPEG_20160624_121957_1000459474116.png,126,524,96,377
JPEG_20161124_133528_1000185390193.png,79,521,117,393
JPEG_20160706_125859_1000274341962.png,300,534,205,288
1480512968076IMG_0412.png,34,529,138,340
1468666251726JPEG_20160712_160009_1000251747543.png,203,408,84,373
JPEG_20161007_135059_1000222185857.png,130,469,83,454
JPEG_20161130_133959_1000464262572.png,92,486,83,427
JPEG_20160810_161133_1000581994627.png,161,535,114,253
JPEG_20160628_124702_1000505542601.png,119,522,138,362
JPEG_20161129_150936_1000393497042.png,150,476,199,392
1480511233195IMG_0235.png,61,510,117,345
JPEG_20160628_135049_10009176618.png,244,495,180,319
JPEG_20160701_170744_1000644499556.png,104,421,113,458
147444938626911473248947651-Roadster-Men-Navy-Blue-Colourblock-High-tops-Sneakers-1911473248947570-3.png,116,533,41,404
JPEG_20160527_150734_1000222166008.png,102,530,108,401
1480331587041_R2A3310.png,139,492,98,383
JPEG_20161130_152414_1000255022343.png,36,435,1,479
JPEG_20160805_191905_1000717265087.png,78,607,41,389
JPEG_20160629_130029_1000998144872.png,167,424,129,312
JPEG_20161208_144539_1000835776874.png,170,473,180,315
147443999140711472450530096-Roadster-Men-Green-Sneakers-2941472450529909-5.png,48,639,52,383
JPEG_20160712_100904_1000258160066.png,238,390,104,399
147771702842620161028_142634.png,130,566,115,364
JPEG_20160706_111316_1000941505785.png,130,473,165,317
1480948840208_R2A2068.png,256,480,70,410
1475072837222DSC00032.png,231,421,45,422
14582089767602.png,228,417,112,376
JPEG_20161107_131354_100060427308.png,203,392,147,345
1475008485626DSC019661.png,140,492,142,391
1472628881460m_superfeet_outside_iron_03.png,103,559,220,428
147324042337550145_XXX_v2.png,85,565,18,458
1473665043324DeeplearnS11399.png,63,577,154,332
1473747871312IMG_0497.png,265,489,107,346
1480584541638IMG_20161129_205413.png,58,635,95,353
JPEG_20161210_164334_1000645429361.png,51,568,209,278
JPEG_20161126_122035_1000222459428.png,36,602,161,291
JPEG_20161118_140556_1000268285309.png,1,634,103,479
JPEG_20160702_154627_1000758211756.png,129,478,176,289
JPEG_20160620_175214_1000696482644.png,79,577,104,411
JPEG_20161124_145825_1000831874272.png,99,546,174,320
1475157814107DSC07217.png,37,623,110,479
147336128072022.png,137,557,127,355
1474711716902DSC07401.png,130,514,108,400
1474631965955DSC06123.png,83,613,8,450
1473662422298DeeplearnS11519.png,1,617,44,434
JPEG_20160629_100125_1000586385953.png,212,469,146,441
1480931570886_R2A1790.png,198,371,86,422
147772315832120161028_165044.png,121,567,153,342
JPEG_20161028_133943_1000545335019.png,84,554,83,281
JPEG_20160810_165105_100056835840.png,0,0,0,0
JPEG_20160607_143158_1000351869520.png,215,460,51,383
JPEG_20160810_122340_1000198372247.png,113,538,218,292
